Wiki link,common_name,botanical_name,status,common name worked,botanical name worked,both worked,search result url,missouribotanicalgarden url,page data
https://en.wikipedia.org/wiki/Elaeagnus_angustifolia,Russian Olive,Elaeagnus Angustifolia,,,,,,,
https://en.wikipedia.org/wiki/Elaeagnus_pungens,Silverthorn,Elaeagnus Pungens,,,,,,,
https://en.wikipedia.org/wiki/Elymus_magellanicus,Blue Wheatgrass,Elymus Magellanicus,,,,,,,
https://en.wikipedia.org/wiki/Encelia_farinosa,Brittle Bush,Encelia Farinosa,,,,,,,
https://en.wikipedia.org/wiki/Epidendrum_ibaguense,Reed Orchid,Epidendrum Ibaguense,,,,,,,
https://en.wikipedia.org/wiki/Equisetum_hyemale,Horsetail Reed,Equisetum Hyemale,,,,,,,
https://en.wikipedia.org/wiki/Equisetum_scirpoides,Dwarf Horsetail Reed,Equisetum Scirpoides,,,,,,,
https://en.wikipedia.org/wiki/Eragrostis_elliottii,Blue Love Grass,Eragrostis Elliottii,,,,,,,
https://en.wikipedia.org/wiki/Eragrostis_spectabilis,Purple Love Grass,Eragrostis Spectabilis,,,,,,,
https://en.wikipedia.org/wiki/Eragrostis_trichodes,Love Grass,Eragrostis Trichodes,,,,,,,
https://en.wikipedia.org/wiki/Erigeron_karvinskianus,Daisy Fleabane,Erigeron Karvinskianus,,,,,,,
https://en.wikipedia.org/wiki/Eriobotrya_japonica,Japanese Loquat,Eriobotrya Japonica,,,,,,,
https://en.wikipedia.org/wiki/Eruca_vesicaria,Arugula,Eruca Vesicaria,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_brockwayi,Dundas Mahogany,Eucalyptus Brockwayi,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_caesia,Silver Princess,Eucalyptus Caesia,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_calycogona,Gooseberry Mallee,Eucalyptus Calycogona,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_campaspe,Silver Gimlet,Eucalyptus Campaspe,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_cladocalyx,Sugar Gum Eucalyptus,Eucalyptus Cladocalyx,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_deglupta,Rainbow Eucalyptus,Eucalyptus Deglupta,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_dumosa,White Mallee,Eucalyptus Dumosa,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_erythrocorys,Red Cap Gum,Eucalyptus Erythrocorys,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_gillii,Curly Mallee,Eucalyptus Gillii,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_gunnii,Cider Gum,Eucalyptus Gunnii,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_kruseana,Kruses's Bookleaf Mallee,Eucalyptus Kruseana,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_macrocarpa,Rose of the West Eucalyptus,Eucalyptus Macrocarpa,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_microtheca,Coolibah Tree,Eucalyptus Microtheca,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_polyanthemos,Silver Dollar Gum Tree,Eucalyptus Polyanthemos,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_rudis,Flooded Gum,Eucalyptus Rudis,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_sargentii,Salt River Gum,Eucalyptus Sargentii,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_spathulata,Swamp Mallee,Eucalyptus Spathulata,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_stoatei,Scarlet Pear Gum,Eucalyptus Stoatei,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_stricklandii,Strickland's Gum,Eucalyptus Stricklandii,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_torquata,Coral Gum,Eucalyptus Torquata,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_websteriana,Round Leaved Gum,Eucalyptus Websteriana,,,,,,,
https://en.wikipedia.org/wiki/Eucalyptus_woodwardii,Lemon Flowered Gum,Eucalyptus Woodwardii,,,,,,,
https://en.wikipedia.org/wiki/Eugenia_uniflora,Surinam Cherry,Eugenia Uniflora,,,,,,,
https://en.wikipedia.org/wiki/Euonymus_alatus,Burning Bush,Euonymus Alatus,,,,,,,
https://en.wikipedia.org/wiki/Euphorbia_milii,Crown of Thorns,Euphorbia Milii,,,,,,,
https://en.wikipedia.org/wiki/Euphorbia_pulcherrima,Poinsettia,Euphorbia Pulcherrima,,,,,,,
https://en.wikipedia.org/wiki/Euphorbia_rigida,Mediterranean Spurge,Euphorbia Rigida,,,,,,,
https://en.wikipedia.org/wiki/Euryops_chrysanthemoides,Bush Daisy,Euryops Chrysanthemoides,,,,,,,
https://en.wikipedia.org/wiki/Fagus_grandifolia,American Beech,Fagus Grandifolia,,,,,,,
https://en.wikipedia.org/wiki/Fagus_sylvatica,European Beech,Fagus Sylvatica,,,,,,,
https://en.wikipedia.org/wiki/Fallugia_paradoxa,Apache Plume,Fallugia Paradoxa,,,,,,,
https://en.wikipedia.org/wiki/Felicia_amelloides,Blue Marguerite,Felicia Amelloides,,,,,,,
https://en.wikipedia.org/wiki/Festuca_amethystina,Amethystina Fescue,Festuca Amethystina,,,,,,,
https://en.wikipedia.org/wiki/Festuca_mairei,Fescue,Festuca Mairei,,,,,,,
https://en.wikipedia.org/wiki/Festuca_ovina,Green Fescue,Festuca Ovina,,,,,,,
https://en.wikipedia.org/wiki/Ficus_benjamina,Benjamina Ficus,Ficus Benjamina,,,,,,,
https://en.wikipedia.org/wiki/Ficus_carica,Celeste Fig,Ficus Carica,,,,,,,
https://en.wikipedia.org/wiki/Foeniculum_vulgare,Green Fennel,Foeniculum Vulgare,,,,,,,
https://en.wikipedia.org/wiki/Fothergilla_gardenii,Dwarf Fothergilla,Fothergilla Gardenii,,,,,,,
https://en.wikipedia.org/wiki/Fothergilla_major,Large Fothergilla,Fothergilla Major,,,,,,,
https://en.wikipedia.org/wiki/Fouquieria_splendens,Ocotillo,Fouquieria Splendens,,,,,,,
https://en.wikipedia.org/wiki/Fragaria_chiloensis,Wild Strawberry,Fragaria Chiloensis,,,,,,,
https://en.wikipedia.org/wiki/Fragaria_vesca,Woodland Strawberry,Fragaria Vesca,,,,,,,
https://en.wikipedia.org/wiki/Fraxinus_excelsior,European Ash,Fraxinus Excelsior,,,,,,,
https://en.wikipedia.org/wiki/Fraxinus_pennsylvanica,Green Ash,Fraxinus Pennsylvanica,,,,,,,
https://en.wikipedia.org/wiki/Fraxinus_uhdei,Shamel Ash,Fraxinus Uhdei,,,,,,,
https://en.wikipedia.org/wiki/Fraxinus_velutina,Arizona Ash,Fraxinus Velutina,,,,,,,
https://en.wikipedia.org/wiki/Fritillaria_meleagris,Checkered Lily Fritillaria,Fritillaria Meleagris,,,,,,,
https://en.wikipedia.org/wiki/Fuchsia_arborescens,Lilac Fuchsia,Fuchsia Arborescens,,,,,,,
https://en.wikipedia.org/wiki/Fuchsia_hybrida,Fuchsia,Fuchsia Hybrida,,,,,,,
https://en.wikipedia.org/wiki/Galanthus_elwesii,Galanthus,Galanthus Elwesii,,,,,,,
https://en.wikipedia.org/wiki/Galanthus_nivalis,Snowdrop,Galanthus Nivalis,,,,,,,
https://en.wikipedia.org/wiki/Galium_odoratum,Sweet Woodruff,Galium Odoratum,,,,,,,
https://en.wikipedia.org/wiki/Gardenia_taitensis,Tahitian Gardenia,Gardenia Taitensis,,,,,,,
https://en.wikipedia.org/wiki/Gaultheria_procumbens,Spreading Wintergreen,Gaultheria Procumbens,,,,,,,
https://en.wikipedia.org/wiki/Gaultheria_shallon,Salal,Gaultheria Shallon,,,,,,,
https://en.wikipedia.org/wiki/Gazania_rigens,Christina Gazania,Gazania Rigens,,,,,,,
https://en.wikipedia.org/wiki/Gelsemium_rankinii,Swamp Jessamine,Gelsemium Rankinii,,,,,,,
https://en.wikipedia.org/wiki/Gelsemium_sempervirens,Carolina Jessamine,Gelsemium Sempervirens,,,,,,,
https://en.wikipedia.org/wiki/Geranium_maculatum,Spotted Geranium,Geranium Maculatum,,,,,,,
https://en.wikipedia.org/wiki/Geum_triflorum,Prairie Smoke,Geum Triflorum,,,,,,,
https://en.wikipedia.org/wiki/Gibasis_geniculata,Bridal Veil,Gibasis Geniculata,,,,,,,
https://en.wikipedia.org/wiki/Ginkgo_biloba,Ginkgo,Ginkgo Biloba,,,,,,,
https://en.wikipedia.org/wiki/Glechoma_hederacea,Creeping Charlie,Glechoma Hederacea,,,,,,,
https://en.wikipedia.org/wiki/Glycine_max,Soybean,Glycine Max,,,,,,,
https://en.wikipedia.org/wiki/Gomphrena_globosa,Gomphrena,Gomphrena Globosa,,,,,,,
https://en.wikipedia.org/wiki/Graptophyllum_pictum,Caricature Plant,Graptophyllum Pictum,,,,,,,
https://en.wikipedia.org/wiki/Grevillea_robusta,Silk Oak Tree,Grevillea Robusta,,,,,,,
https://en.wikipedia.org/wiki/Grewia_occidentalis,Lavender Star Plant,Grewia Occidentalis,,,,,,,
https://en.wikipedia.org/wiki/Gypsophila_paniculata,Baby's Breath,Gypsophila Paniculata,,,,,,,
https://en.wikipedia.org/wiki/Gypsophila_repens,Blue Baby's Breath,Gypsophila Repens,,,,,,,
https://en.wikipedia.org/wiki/Hamamelis_virginiana,Witch Hazel,Hamamelis Virginiana,,,,,,,
https://en.wikipedia.org/wiki/Hamelia_patens,Hummingbird Bush,Hamelia Patens,,,,,,,
https://en.wikipedia.org/wiki/Hardenbergia_violacea,Vine Lilac,Hardenbergia Violacea,,,,,,,
https://en.wikipedia.org/wiki/Hedera_helix,English Ivy,Hedera Helix,,,,,,,
https://en.wikipedia.org/wiki/Helenium_amarum,Helenium,Helenium Amarum,,,,,,,
https://en.wikipedia.org/wiki/Helianthemum_nummularium,Sun Rose,Helianthemum Nummularium,,,,,,,
https://en.wikipedia.org/wiki/Helianthus_annuus,Sunflower,Helianthus Annuus,,,,,,,
https://en.wikipedia.org/wiki/Helianthus_debilis,Beach Dune Flower,Helianthus Debilis,,,,,,,
https://en.wikipedia.org/wiki/Helianthus_divaricatus,Woodland Sunflower,Helianthus Divaricatus,,,,,,,
https://en.wikipedia.org/wiki/Helichrysum_petiolare,Silver Helichrysum,Helichrysum Petiolare,,,,,,,
https://en.wikipedia.org/wiki/Heliconia_psittacorum,Heliconia,Heliconia Psittacorum,,,,,,,
https://en.wikipedia.org/wiki/Heliconia_rostrata,Lobster Claw,Heliconia Rostrata,,,,,,,
https://en.wikipedia.org/wiki/Heliopsis_helianthoides,Summer Sun Sundrops,Heliopsis Helianthoides,,,,,,,
https://en.wikipedia.org/wiki/Heliotropium_arborescens,Heliotrope,Heliotropium Arborescens,,,,,,,
https://en.wikipedia.org/wiki/Hemigraphis_alternata,Red Flame Ivy,Hemigraphis Alternata,,,,,,,
https://en.wikipedia.org/wiki/Herniaria_glabra,Green Carpet,Herniaria Glabra,,,,,,,
https://en.wikipedia.org/wiki/Heuchera_americana,Heuchera,Heuchera Americana,,,,,,,
https://en.wikipedia.org/wiki/Heuchera_micrantha,Coral Bells,Heuchera Micrantha,,,,,,,
https://en.wikipedia.org/wiki/Hibiscus_acetosella,Red Leaf Swamp Hibiscus,Hibiscus Acetosella,,,,,,,
https://en.wikipedia.org/wiki/Hibiscus_rosa-sinensis,Hibiscus,Hibiscus Rosa-sinensis,,,,,,,
https://en.wikipedia.org/wiki/Hibiscus_sabdariffa,Florida Cranberry,Hibiscus Sabdariffa,,,,,,,
https://en.wikipedia.org/wiki/Holmskioldia_sanguinea,Chinese Hat,Holmskioldia Sanguinea,,,,,,,
https://en.wikipedia.org/wiki/Hosta_ventricosa,Blue-Green Plantain Lily,Hosta Ventricosa,,,,,,,
https://en.wikipedia.org/wiki/Houttuynia_cordata,Chameleon Plant,Houttuynia Cordata,,,,,,,
https://en.wikipedia.org/wiki/Hoya_carnosa,Wax Plant,Hoya Carnosa,,,,,,,
https://en.wikipedia.org/wiki/Humulus_lupulus,Common Hop,Humulus Lupulus,,,,,,,
https://en.wikipedia.org/wiki/Hyacinthus_orientalis,Hyacinth,Hyacinthus Orientalis,,,,,,,
https://en.wikipedia.org/wiki/Hydrangea_arborescens,Smooth Hydrangea,Hydrangea Arborescens,,,,,,,
https://en.wikipedia.org/wiki/Hylocereus_undatus,Dragon Fruit (White Flesh),Hylocereus Undatus,,,,,,,
https://en.wikipedia.org/wiki/Iberis_gibraltarica,Gibraltar Candytuft,Iberis Gibraltarica,,,,,,,
https://en.wikipedia.org/wiki/Iberis_sempervirens,Candytuft,Iberis Sempervirens,,,,,,,
https://en.wikipedia.org/wiki/Ilex_cornuta,Chinese Holly,Ilex Cornuta,,,,,,,
https://en.wikipedia.org/wiki/Ilex_crenata,Dwarf Japanese Holly,Ilex Crenata,,,,,,,
https://en.wikipedia.org/wiki/Ilex_verticillata,Winterberry Holly,Ilex Verticillata,,,,,,,
https://en.wikipedia.org/wiki/Illicium_floridanum,Florida Anise,Illicium Floridanum,,,,,,,
https://en.wikipedia.org/wiki/Illicium_parviflorum,Japanese Anise,Illicium Parviflorum,,,,,,,
https://en.wikipedia.org/wiki/Incarvillea_delavayi,Hardy Gloxinia,Incarvillea Delavayi,,,,,,,
https://en.wikipedia.org/wiki/Indigofera_decora,Chinese Indigo,Indigofera Decora,,,,,,,
https://en.wikipedia.org/wiki/Indigofera_kirilowii,Pink Indigo,Indigofera Kirilowii,,,,,,,
https://en.wikipedia.org/wiki/Ipomoea_batatas,Purple Sweet Potato Vine,Ipomoea Batatas,,,,,,,
https://en.wikipedia.org/wiki/Ipomoea_nil,Morning Glory,Ipomoea Nil,,,,,,,
https://en.wikipedia.org/wiki/Ipomoea_purpurea,Tall Morning Glory,Ipomoea Purpurea,,,,,,,
https://en.wikipedia.org/wiki/Ipomoea_quamoclit,Cardinal Climber Vine,Ipomoea Quamoclit,,,,,,,
https://en.wikipedia.org/wiki/Iris_cristata,Dwarf Crested Iris,Iris Cristata,,,,,,,
https://en.wikipedia.org/wiki/Iris_germanica,Bearded Iris,Iris Germanica,,,,,,,
https://en.wikipedia.org/wiki/Iris_pseudacorus,Yellow Flag Iris,Iris Pseudacorus,,,,,,,
https://en.wikipedia.org/wiki/Iris_pumila,Dwarf Bearded Iris,Iris Pumila,,,,,,,
https://en.wikipedia.org/wiki/Iris_reticulata,Reticulated Iris,Iris Reticulata,,,,,,,
https://en.wikipedia.org/wiki/Iris_sibirica,Siberian Iris,Iris Sibirica,,,,,,,
https://en.wikipedia.org/wiki/Iris_versicolor,Versicolor Iris,Iris Versicolor,,,,,,,
https://en.wikipedia.org/wiki/Iris_virginica,Virginia Blue Flag,Iris Virginica,,,,,,,
https://en.wikipedia.org/wiki/Isolepis_cernua,Fiberoptic Grass,Isolepis Cernua,,,,,,,
https://en.wikipedia.org/wiki/Jacaranda_mimosifolia,Jacaranda Tree,Jacaranda Mimosifolia,,,,,,,
https://en.wikipedia.org/wiki/Jasminum_multiflorum,Downy Jasmine,Jasminum Multiflorum,,,,,,,
https://en.wikipedia.org/wiki/Jasminum_nitidum,Star Jasmine,Jasminum Nitidum,,,,,,,
https://en.wikipedia.org/wiki/Jasminum_nudiflorum,Winter Jasmine,Jasminum Nudiflorum,,,,,,,
https://en.wikipedia.org/wiki/Jasminum_polyanthum,Pink Jasmine,Jasminum Polyanthum,,,,,,,
https://en.wikipedia.org/wiki/Jasminum_sambac,Sambac Jasmine,Jasminum Sambac,,,,,,,
https://en.wikipedia.org/wiki/Jatropha_integerrima,Buddha Belly,Jatropha Integerrima,,,,,,,
https://en.wikipedia.org/wiki/Juglans_cinerea,Butternut,Juglans Cinerea,,,,,,,
https://en.wikipedia.org/wiki/Juglans_nigra,Black Walnut,Juglans Nigra,,,,,,,
https://en.wikipedia.org/wiki/Juglans_regia,Carpathian English Walnut,Juglans Regia,,,,,,,
https://en.wikipedia.org/wiki/Juncus_effusus,Soft Rush,Juncus Effusus,,,,,,,
https://en.wikipedia.org/wiki/Juncus_inflexus,Arrows Rush,Juncus Inflexus,,,,,,,
https://en.wikipedia.org/wiki/Juncus_tenuis,Path Rush,Juncus Tenuis,,,,,,,
https://en.wikipedia.org/wiki/Juniperus_conferta,Shore Juniper,Juniperus Conferta,,,,,,,
https://en.wikipedia.org/wiki/Juniperus_sabina,Savin Juniper,Juniperus Sabina,,,,,,,
https://en.wikipedia.org/wiki/Justicia_californica,Chuparosa Honeysuckle,Justicia Californica,,,,,,,
https://en.wikipedia.org/wiki/Justicia_carnea,Brazilian Pink Flame Jacobina,Justicia Carnea,,,,,,,
https://en.wikipedia.org/wiki/Justicia_ovata,Mexican Honeysuckle,Justicia Ovata,,,,,,,
https://en.wikipedia.org/wiki/Justicia_spicigera,Firespike Justicia,Justicia Spicigera,,,,,,,
https://en.wikipedia.org/wiki/Kalanchoe_gastonis-bonnieri,Donkey Ears,Kalanchoe Gastonis-bonnieri,,,,,,,
https://en.wikipedia.org/wiki/Kalmia_latifolia,Mountain Laurel,Kalmia Latifolia,,,,,,,
https://en.wikipedia.org/wiki/Kennedia_nigricans,Black Coral Pea,Kennedia Nigricans,,,,,,,
https://en.wikipedia.org/wiki/Kniphofia_uvaria,Red Hot Poker,Kniphofia Uvaria,,,,,,,
https://en.wikipedia.org/wiki/Koelreuteria_paniculata,Golden Raintree,Koelreuteria Paniculata,,,,,,,
https://en.wikipedia.org/wiki/Lactuca_sativa,Ornamental Lettuce,Lactuca Sativa,,,,,,,
https://en.wikipedia.org/wiki/Lagerstroemia_speciosa,Queen's Crape Myrtle,Lagerstroemia Speciosa,,,,,,,
https://en.wikipedia.org/wiki/Lamiastrum_galeobdolon,Yellow Archangel,Lamiastrum Galeobdolon,,,,,,,
https://en.wikipedia.org/wiki/Lamium_maculatum,Spotted Dead Nettle,Lamium Maculatum,,,,,,,
https://en.wikipedia.org/wiki/Lantana_montevidensis,Trailing Lantana,Lantana Montevidensis,,,,,,,
https://en.wikipedia.org/wiki/Larix_decidua,European Larch,Larix Decidua,,,,,,,
https://en.wikipedia.org/wiki/Larix_occidentalis,Western Larch,Larix Occidentalis,,,,,,,
https://en.wikipedia.org/wiki/Larrea_tridentata,Creosote Bush,Larrea Tridentata,,,,,,,
https://en.wikipedia.org/wiki/Lathyrus_odoratus,Sweet Pea Vine,Lathyrus Odoratus,,,,,,,
https://en.wikipedia.org/wiki/Laurus_nobilis,Bay Laurel,Laurus Nobilis,,,,,,,
https://en.wikipedia.org/wiki/Leonotis_leonurus,Lion's Tail,Leonotis Leonurus,,,,,,,
https://en.wikipedia.org/wiki/Leptospermum_scoparium,Tea Tree,Leptospermum Scoparium,,,,,,,
https://en.wikipedia.org/wiki/Leucojum_aestivum,Summer Snowflake,Leucojum Aestivum,,,,,,,
https://en.wikipedia.org/wiki/Leucophyllum_zygophyllum,Dwarf Sage,Leucophyllum Zygophyllum,,,,,,,
https://en.wikipedia.org/wiki/Leucothoe_axillaris,Coast Leucothoe,Leucothoe Axillaris,,,,,,,
https://en.wikipedia.org/wiki/Leucothoe_fontanesiana,Drooping Leucothoe,Leucothoe Fontanesiana,,,,,,,
https://en.wikipedia.org/wiki/Lewisia_cotyledon,Bitter Root,Lewisia Cotyledon,,,,,,,
https://en.wikipedia.org/wiki/Lewisia_longipetala,Lewisia,Lewisia Longipetala,,,,,,,
https://en.wikipedia.org/wiki/Leycesteria_formosa,Leycesteria,Leycesteria Formosa,,,,,,,
https://en.wikipedia.org/wiki/Leymus_arenarius,Blue Lyme Grass,Leymus Arenarius,,,,,,,
https://en.wikipedia.org/wiki/Liatris_microcephala,Dwarf Gayfeather,Liatris Microcephala,,,,,,,
https://en.wikipedia.org/wiki/Liatris_spicata,Gayfeather,Liatris Spicata,,,,,,,
https://en.wikipedia.org/wiki/Ligustrum_amurense,Amur River Privet,Ligustrum Amurense,,,,,,,
https://en.wikipedia.org/wiki/Ligustrum_lucidum,Glossy Privet,Ligustrum Lucidum,,,,,,,
https://en.wikipedia.org/wiki/Ligustrum_sinense,Variegated Sinensis,Ligustrum Sinense,,,,,,,
https://en.wikipedia.org/wiki/Lilium_longiflorum,Easter Lily,Lilium Longiflorum,,,,,,,
https://en.wikipedia.org/wiki/Limonium_perezii,Sea Lavender,Limonium Perezii,,,,,,,
https://en.wikipedia.org/wiki/Limonium_sinuatum,Statice,Limonium Sinuatum,,,,,,,
https://en.wikipedia.org/wiki/Lindernia_grandiflora,Blue Moneywort,Lindernia Grandiflora,,,,,,,
https://en.wikipedia.org/wiki/Liquidambar_styraciflua,Sweetgum Tree,Liquidambar Styraciflua,,,,,,,
https://en.wikipedia.org/wiki/Liriodendron_tulipifera,Tulip Poplar,Liriodendron Tulipifera,,,,,,,
https://en.wikipedia.org/wiki/Liriope_spicata,Creeping Lily Turf,Liriope Spicata,,,,,,,
https://en.wikipedia.org/wiki/Litchi_chinensis,Lychee,Litchi Chinensis,,,,,,,
https://en.wikipedia.org/wiki/Livistona_chinensis,Chinese Fan Palm,Livistona Chinensis,,,,,,,
https://en.wikipedia.org/wiki/Lobelia_cardinalis,Cardinal Flower,Lobelia Cardinalis,,,,,,,
https://en.wikipedia.org/wiki/Lobelia_erinus,Lobelia,Lobelia Erinus,,,,,,,
https://en.wikipedia.org/wiki/Lobelia_laxiflora,Mexican Cardinal Flower,Lobelia Laxiflora,,,,,,,
https://en.wikipedia.org/wiki/Lobelia_siphilitica,Great Blue Lobelia,Lobelia Siphilitica,,,,,,,
https://en.wikipedia.org/wiki/Lobularia_maritima,Alyssum,Lobularia Maritima,,,,,,,
https://en.wikipedia.org/wiki/Lolium_perenne,Rye Grass,Lolium Perenne,,,,,,,
https://en.wikipedia.org/wiki/Lonicera_caerulea,Honeyberry,Lonicera Caerulea,,,,,,,
https://en.wikipedia.org/wiki/Lonicera_fragrantissima,Winter Honeysuckle,Lonicera Fragrantissima,,,,,,,
https://en.wikipedia.org/wiki/Lupinus_argenteus,Silvery Lupine,Lupinus Argenteus,,,,,,,
https://en.wikipedia.org/wiki/Luzula_nivea,Snowy Woodrush,Luzula Nivea,,,,,,,
https://en.wikipedia.org/wiki/Lychnis_chalcedonica,Maltese Cross,Lychnis Chalcedonica,,,,,,,
https://en.wikipedia.org/wiki/Lycium_barbarum,Goji Berry,Lycium Barbarum,,,,,,,
https://en.wikipedia.org/wiki/Lycoris_squamigera,Surprise Lily,Lycoris Squamigera,,,,,,,
https://en.wikipedia.org/wiki/Lysimachia_clethroides,Loosestrife,Lysimachia Clethroides,,,,,,,
https://en.wikipedia.org/wiki/Lysimachia_nummularia,Creeping Jenny,Lysimachia Nummularia,,,,,,,
https://en.wikipedia.org/wiki/Lysimachia_punctata,Yellow Loosestrife,Lysimachia Punctata,,,,,,,
https://en.wikipedia.org/wiki/Macfadyena_unguis-cati,Cat's Claw,Macfadyena Unguis-cati,,,,,,,
https://en.wikipedia.org/wiki/Magnolia_grandiflora,Southern Magnolia,Magnolia Grandiflora,,,,,,,
https://en.wikipedia.org/wiki/Magnolia_stellata,Star Magnolia,Magnolia Stellata,,,,,,,
https://en.wikipedia.org/wiki/Magnolia_virginiana,Sweet Bay Magnolia,Magnolia Virginiana,,,,,,,
https://en.wikipedia.org/wiki/Mahonia_aquifolium,Oregon Grape Holly,Mahonia Aquifolium,,,,,,,
https://en.wikipedia.org/wiki/Mahonia_bealei,Leatherleaf Mahonia,Mahonia Bealei,,,,,,,
https://en.wikipedia.org/wiki/Mahonia_nervosa,Cascades Mahonia,Mahonia Nervosa,,,,,,,
https://en.wikipedia.org/wiki/Mahonia_repens,Creeping Grape Holly,Mahonia Repens,,,,,,,
https://en.wikipedia.org/wiki/Malpighia_glabra,Barbados Cherry,Malpighia Glabra,,,,,,,
https://en.wikipedia.org/wiki/Mangifera_indica,Mango,Mangifera Indica,,,,,,,
https://en.wikipedia.org/wiki/Maranta_leuconeura,Prayer Plant,Maranta Leuconeura,,,,,,,
https://en.wikipedia.org/wiki/Matricaria_recutita,German Chamomile,Matricaria Recutita,,,,,,,
https://en.wikipedia.org/wiki/Matteuccia_struthiopteris,Ostrich Fern,Matteuccia Struthiopteris,,,,,,,
https://en.wikipedia.org/wiki/Matthiola_incana,Hoary Stock,Matthiola Incana,,,,,,,
https://en.wikipedia.org/wiki/Maytenus_boaria,Mayten Tree,Maytenus Boaria,,,,,,,
https://en.wikipedia.org/wiki/Medinilla_magnifica,Medinilla,Medinilla Magnifica,,,,,,,
https://en.wikipedia.org/wiki/Meehania_cordata,Creeping Mint,Meehania Cordata,,,,,,,
https://en.wikipedia.org/wiki/Megaskepasma_erythrochlamys,Brazilian Cloak,Megaskepasma Erythrochlamys,,,,,,,
https://en.wikipedia.org/wiki/Melaleuca_diosmifolia,Green Honey Myrtle,Melaleuca Diosmifolia,,,,,,,
https://en.wikipedia.org/wiki/Melaleuca_elliptica,Granite Honey Myrtle,Melaleuca Elliptica,,,,,,,
https://en.wikipedia.org/wiki/Melaleuca_huegelii,Chenille Honey Myrtle,Melaleuca Huegelii,,,,,,,
https://en.wikipedia.org/wiki/Melaleuca_hypericifolia,Hillock Bush,Melaleuca Hypericifolia,,,,,,,
https://en.wikipedia.org/wiki/Melaleuca_megacephala,Yellow Pom Pom Myrtle,Melaleuca Megacephala,,,,,,,
https://en.wikipedia.org/wiki/Melaleuca_nesophila,Pink Melaleuca,Melaleuca Nesophila,,,,,,,
https://en.wikipedia.org/wiki/Melaleuca_pulchella,Claw Honey Myrtle,Melaleuca Pulchella,,,,,,,
https://en.wikipedia.org/wiki/Melia_azedarach,Texas Umbrella Tree,Melia Azedarach,,,,,,,
https://en.wikipedia.org/wiki/Mentha_pulegium,Pennyroyal Mint,Mentha Pulegium,,,,,,,
https://en.wikipedia.org/wiki/Mentha_requienii,Corsican Mint,Mentha Requienii,,,,,,,
https://en.wikipedia.org/wiki/Metasequoia_glyptostroboides,Dawn Redwood,Metasequoia Glyptostroboides,,,,,,,
https://en.wikipedia.org/wiki/Microlepia_strigosa,Lace Fern,Microlepia Strigosa,,,,,,,
https://en.wikipedia.org/wiki/Mimulus_ringens,Monkey Flower,Mimulus Ringens,,,,,,,
https://en.wikipedia.org/wiki/Mirabilis_jalapa,Four O'Clock,Mirabilis Jalapa,,,,,,,
https://en.wikipedia.org/wiki/Miscanthus_sinensis,Eulalia Grass,Miscanthus Sinensis,,,,,,,
https://en.wikipedia.org/wiki/Monarda_bradburiana,Eastern Bee Balm,Monarda Bradburiana,,,,,,,
https://en.wikipedia.org/wiki/Monarda_fistulosa,Wild Bergamot,Monarda Fistulosa,,,,,,,
https://en.wikipedia.org/wiki/Monstera_deliciosa,Split-leaf Philodendron,Monstera Deliciosa,,,,,,,
https://en.wikipedia.org/wiki/Moringa_oleifera,Moringa,Moringa Oleifera,,,,,,,
https://en.wikipedia.org/wiki/Morus_alba,Fruitless Mulberry,Morus Alba,,,,,,,
https://en.wikipedia.org/wiki/Morus_rubra,Red Mulberry,Morus Rubra,,,,,,,
https://en.wikipedia.org/wiki/Muehlenbeckia_complexa,Maidenhair Vine,Muehlenbeckia Complexa,,,,,,,
https://en.wikipedia.org/wiki/Muhlenbergia_rigens,Deer Grass,Muhlenbergia Rigens,,,,,,,
https://en.wikipedia.org/wiki/Murraya_exotica,Orange Jessamine,Murraya Exotica,,,,,,,
https://en.wikipedia.org/wiki/Musa_velutina,Pink Fruiting Banana,Musa Velutina,,,,,,,
https://en.wikipedia.org/wiki/Muscari_armeniacum,Grape Hyacinth,Muscari Armeniacum,,,,,,,
https://en.wikipedia.org/wiki/Mussaenda_erythrophylla,Mussaenda,Mussaenda Erythrophylla,,,,,,,
